Code,Site Name,Visit Date,Visit Time,Electrical Conductivity (µS/cm),pH (pH Units),Temperature - AIR (° C),Temperature - WATER (° C),Turbidity - NTU (NTU),Days Since Last Rainfall,Water Type,Litter Pollutants,Region,Basin,Catchment,Sub Catchment,Longitude,Latitude,Northing,Easting
ME_YSC101,"Ponds @ end of Ivanhoe St, Glen Wav, Scotchmans Ck Catchmt",14-Feb-01,0:00:00,,,,,,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.152030266 N,-37.8935678468 E,5804384,337512
ME_YSL010,Slaty Ck:v top of catchmt as a small stream next to dirt Rd,13-Jun-01,10:25:00,70,7.4,,15,14,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.635143352 N,-37.8433841311 E,5810684,379912
ME_YSL010,Slaty Ck:v top of catchmt as a small stream next to dirt Rd,06-Jun-01,14:20:00,70,7.4,,12,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.635143352 N,-37.8433841311 E,5810684,379912
ME_YSL010,Slaty Ck:v top of catchmt as a small stream next to dirt Rd,20-May-01,13:00:00,70,7.6,,12,13,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.635143352 N,-37.8433841311 E,5810684,379912
ME_YSL010,Slaty Ck:v top of catchmt as a small stream next to dirt Rd,12-May-01,14:50:00,70,7.6,,12,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.635143352 N,-37.8433841311 E,5810684,379912
ME_YSL010,Slaty Ck:v top of catchmt as a small stream next to dirt Rd,07-May-01,14:15:00,80,7.15,,11.9,,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.635143352 N,-37.8433841311 E,5810684,379912
ME_YSL095,Slaty Ck: 50 mts from Ck junctn with LYR,13-Jun-01,12:25:00,70,6.7,,15,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.649123555 N,-37.8246190442 E,5812784,381112
ME_YSL095,Slaty Ck: 50 mts from Ck junctn with LYR,06-Jun-01,15:15:00,60,6.6,,11.5,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.649123555 N,-37.8246190442 E,5812784,381112
ME_YSL095,Slaty Ck: 50 mts from Ck junctn with LYR,27-May-01,13:00:00,60,7.8,,10,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.649123555 N,-37.8246190442 E,5812784,381112
ME_YSL095,Slaty Ck: 50 mts from Ck junctn with LYR,20-May-01,15:10:00,60,6.9,,14,10,,Other,,Melbourne,Yarra River,Yarra River,Little Yarra River and Hoddles Creek,145.649123555 N,-37.8246190442 E,5812784,381112
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",03-Dec-12,13:30:00,110,6.5,18,14.3,16,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",07-Nov-12,13:30:00,110,7,19.5,13,17,Last 24 hrs,Creek,other,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",27-Apr-12,12:00:00,100,7,15,13,9,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",03-Jul-12,15:00:00,120,6.5,10,9.5,19,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",04-Aug-12,15:00:00,110,7,10,9.5,31,Last 24 hrs,Creek,other,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",06-Feb-13,10:00:00,110,6.9,21,15,18,Between 1 and 7 days ago,Creek,other,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",02-Jan-13,10:00:00,100,6.7,25,16,19,Between 1 and 7 days ago,Creek,"packets,paper,waxed cardboard",Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",03-Oct-12,15:00:00,120,6.5,24,12,6,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",12-Sep-12,9:31:00,110,6.6,13,10,6,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",01-Jun-12,15:00:00,110,6.8,12.5,10,10,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",30-Mar-12,15:00:00,120,7.6,24,15,7,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",22-Feb-05,12:00:00,,,,,,,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YSS022,"Sassafras Creek at Sassafrass Creek Reserve, Beagleys Bridge picnic area, Perrins Creek Road, Kallista",04-Dec-03,12:00:00,110,,,16,23,,Creek,,Melbourne,Yarra River,Yarra River,Woori Yallock Creek,145.372717212187 N,-37.8781172393126 E,5806460,356888
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",18-Mar-12,10:00:00,370,7.2,21.1,21.1,17,Last 24 hrs,Other,"cans,oil,paper,plastic",Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",07-Sep-09,11:00:00,324,7.38,17.6,12,0,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",16-Sep-12,10:00:00,490,7,16.1,13.8,19,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",17-Jun-12,10:00:00,960,7.3,16,14,12.5,Between 1 and 7 days ago,Other,other,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",18-Sep-11,10:00:00,810,7.1,16.9,16.6,30,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",16-Dec-12,10:00:00,390,7.3,16.4,19.5,14,Last 24 hrs,Other,"packets,plastic",Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",18-Nov-12,10:00:00,790,7.9,16.4,15.7,50,Last 24 hrs,Other,"packets,plastic",Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",29-May-09,10:00:00,510,7.2,13.4,14.5,10,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",19-Feb-12,10:00:00,430,7.1,26.5,23.1,14,Between 1 and 7 days ago,Other,oil,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",23-Mar-09,10:30:00,6,8.1,17,18.4,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",15-Jul-12,10:00:00,520,7.4,13,15,20,Last 24 hrs,Other,plastic,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",22-Jun-09,9:15:00,726,6.91,11,11.6,20,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",21-Apr-13,10:00:00,460,7.4,18.5,15.2,10,Between 1 and 7 days ago,Other,"plastic,other",Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",02-Feb-12,10:30:00,458.6,6.9,22.7,19,32,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",17-Jul-11,10:00:00,310,7.4,14.8,12.6,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",30-Jul-09,10:00:00,998,6.85,15.6,11.9,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",27-Feb-09,11:00:00,890,7.9,30,20.6,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",15-Apr-12,10:30:00,720,7.3,24,20.3,35,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",26-Oct-09,15:30:00,1102,6.61,26,20.8,0,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",19-Aug-09,10:30:00,310,7.9,17,13.4,0,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",23-Apr-09,10:30:00,831,7.24,17,15.1,15,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",27-Jan-09,11:00:00,860,7.7,22,22,10,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",19-Dec-08,10:00:00,900,7.4,24,21,10,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",19-May-13,10:00:00,340,7.5,15.1,12.7,13,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",25-Jan-11,16:00:00,310,6.8,25.8,26.4,,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",28-Sep-10,10:30:00,270,6.8,14.6,14.1,25,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",12-Jul-10,0:00:00,793,7.8,18.3,11.7,,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW005,"Trin Warren Tamboore Wetland Inlet, Royal Park",25-Mar-10,0:00:00,672,7.5,27,18.8,25,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.944033264 N,-37.782085251 E,5816372,318949
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",16-Dec-12,10:00:00,430,7.2,16.4,20.9,40,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",18-Mar-12,10:45:00,310,6.9,20.7,21.8,10,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",07-Sep-09,10:30:00,393,7.72,17.6,12.9,0,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",16-Sep-12,10:00:00,380,7.3,16.1,13.9,15,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",17-Jun-12,10:00:00,680,7.2,16,13,60,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",19-Feb-12,10:00:00,270,7.1,26.5,25.1,12,Between 1 and 7 days ago,Other,oil,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",25-Sep-11,10:00:00,690,7.4,16.9,18.4,30,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",25-Jan-11,16:00:00,800,6.8,25.8,26.6,,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",18-Nov-12,10:00:00,700,8,16.4,18,32,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",23-Mar-09,12:00:00,510,8,17.3,19.1,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",13-Nov-08,11:30:00,438,6.82,31,21,10,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",15-Jul-12,10:00:00,540,7.5,13,12,15,Last 24 hrs,Other,plastic,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",22-Jun-09,9:00:00,524,6.33,11,10.3,15,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",29-May-09,10:15:00,530,7.2,13.4,13.1,10,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",19-May-13,10:00:00,360,8.2,15.1,15.1,34,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",21-Apr-13,10:00:00,380,7.6,18.5,15.1,12,Between 1 and 7 days ago,Other,oil,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",02-Feb-12,11:00:00,420.4,6.9,24.1,22.4,18,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",21-Aug-11,10:00:00,340,7.4,17.8,15.3,11,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",21-Aug-11,10:00:00,340,7.5,17.8,15.9,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",17-Jul-11,10:00:00,270,7.9,14.8,11.7,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",12-Jul-10,15:00:00,792.6,7.8,18.3,11.7,,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",12-Jun-10,15:00:00,607.9,10.5,18.3,17.3,50,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",25-Mar-10,11:00:00,671.6,7.5,27,18.8,25,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",30-Jul-09,10:30:00,351,6.77,15.6,11.6,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",27-Feb-09,10:30:00,1403,8.3,28.1,22.5,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",26-Oct-09,0:00:00,620.6,6.61,26,24.1,5,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",19-Aug-09,11:00:00,380,7.9,17,12.8,0,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",23-Apr-09,10:00:00,810,7.32,17,13.4,10,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",19-Dec-08,10:30:00,510,7.2,25,21.3,10,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",15-Apr-12,10:30:00,680,6.8,24,22,32,More than 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",17-Apr-11,12:30:00,450,7.2,19.7,17.9,15,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",29-Sep-10,10:30:00,270,6.8,14.6,14.1,25,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",28-Sep-10,10:00:00,790,6.8,13.6,13.9,7,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",25-Mar-10,11:30:00,704,7.8,28,22.6,40,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YTW010,"Trin Warren Tamboore Wetlands Outlet, Royal Park",27-Jan-09,11:15:00,720,7.8,22,22.3,10,,Other,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.942758288 N,-37.7826127063 E,5816311,318838
ME_YWA450,"Watsons Creek, Buttermans Track Road Bridge, Christmas Hills.",01-Jun-08,14:40:00,220,6.8,,,300,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.337381691 N,-37.6336059141 E,5833536,353298
ME_YWA450,"Watsons Creek, Buttermans Track Road Bridge, Christmas Hills.",06-Jul-08,14:45:00,250,6.6,,,200,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.337381691 N,-37.6336059141 E,5833536,353298
ME_YWA450,"Watsons Creek, Buttermans Track Road Bridge, Christmas Hills.",31-Aug-09,0:00:00,170,,,,100,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.337381691 N,-37.6336059141 E,5833536,353298
ME_YWA500,"Watsons Creek at Eltham Yarra Glen Road (under road bridge), Kangaroo Ground",06-Jul-08,15:15:00,4300,5.5,,,10,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.256638986 N,-37.6704092701 E,5829323,346249
ME_YWA500,"Watsons Creek at Eltham Yarra Glen Road (under road bridge), Kangaroo Ground",01-Jun-08,15:30:00,4200,5.4,,,10,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.256638986 N,-37.6704092701 E,5829323,346249
ME_YWA700,"Watsons Creek, under road Bridge on Calwell Road/Westering Road, Kangaroo Ground",08-Jul-08,14:00:00,840,6.9,,,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.264857704 N,-37.6889607277 E,5827278,347012
ME_YWA990,Watons Creek & Yarra River Confluence @ Nilumbik (ELZ),06-Oct-01,11:00:00,432,8.9,,,40,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.265750886 N,-37.7051419609 E,5825484,347124
ME_YWA990,Watons Creek & Yarra River Confluence @ Nilumbik (ELZ),02-Sep-00,11:30:00,17,8.6,,,36,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.265750886 N,-37.7051419609 E,5825484,347124
ME_YWA990,Watons Creek & Yarra River Confluence @ Nilumbik (ELZ),08-Sep-02,15:15:00,170,8,,,8,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.265750886 N,-37.7051419609 E,5825484,347124
ME_YWA990,Watons Creek & Yarra River Confluence @ Nilumbik (ELZ),03-Jun-02,16:00:00,180,8.6,,,10,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.265750886 N,-37.7051419609 E,5825484,347124
ME_YWA990,Watons Creek & Yarra River Confluence @ Nilumbik (ELZ),11-Mar-05,14:50:00,201.6,8.8,,,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Watsons Creek,145.265750886 N,-37.7051419609 E,5825484,347124
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",31-Mar-11,7:20:00,360,,12.5,15.6,7,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",12-Oct-09,14:45:00,220,8,22.7,19.1,11,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",05-Sep-10,7:30:00,360,7.7,,10,0,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",29-Mar-10,11:00:00,247.7,8.2,20.6,19.6,33,Last 24 hrs,Creek,"bottles,cans,packets,paper,plastic",Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",30-Oct-10,10:00:00,200,7.8,,18.5,12,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
